order_date,order_id,order_line,quantity,price,total_price,model,category_1,category_2,frame_material,bikeshop_name,city,state
2015-09-08T00:00:00Z,1893,4,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-08T00:00:00Z,1893,5,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-08T00:00:00Z,1893,6,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-08T00:00:00Z,1893,7,3,5330,15990,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-08T00:00:00Z,1893,8,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-08T00:00:00Z,1893,9,1,7460,7460,Habit Carbon 1,Mountain,Trail,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-08T00:00:00Z,1893,10,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2015-09-08T00:00:00Z,1894,1,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Detroit Cycles,Detroit,MI
2015-09-08T00:00:00Z,1894,2,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Detroit Cycles,Detroit,MI
2015-09-08T00:00:00Z,1894,3,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Detroit Cycles,Detroit,MI
2015-09-08T00:00:00Z,1894,4,1,5330,5330,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,Detroit Cycles,Detroit,MI
2015-09-09T00:00:00Z,1895,1,2,980,1960,Trail 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2015-09-09T00:00:00Z,1895,2,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2015-09-09T00:00:00Z,1895,3,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2015-09-09T00:00:00Z,1895,4,2,870,1740,Synapse Claris,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
2015-09-09T00:00:00Z,1895,5,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2015-09-09T00:00:00Z,1895,6,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2015-09-09T00:00:00Z,1895,7,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2015-09-09T00:00:00Z,1895,8,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2015-09-09T00:00:00Z,1895,9,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Kansas City 29ers,Kansas City,KS
2015-09-09T00:00:00Z,1896,1,1,2660,2660,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2015-09-09T00:00:00Z,1896,2,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2015-09-10T00:00:00Z,1897,1,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2015-09-10T00:00:00Z,1897,2,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2015-09-10T00:00:00Z,1898,1,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2015-09-11T00:00:00Z,1899,1,2,1570,3140,Synapse Disc 105,Road,Endurance Road,Aluminum,San Antonio Bike Shop,San Antonio,TX
2015-09-11T00:00:00Z,1900,1,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Miami Race Equipment,Miami,FL
2015-09-11T00:00:00Z,1900,2,3,2700,8100,Slice Ultegra,Road,Triathalon,Carbon,Miami Race Equipment,Miami,FL
2015-09-14T00:00:00Z,1901,1,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Minneapolis Bike Shop,Minneapolis,MN
2015-09-14T00:00:00Z,1901,2,1,1620,1620,Beast of the East 3,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-09-14T00:00:00Z,1901,3,2,2240,4480,Synapse Carbon 105,Road,Endurance Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
2015-09-15T00:00:00Z,1902,1,2,4480,8960,Habit Carbon SE,Mountain,Trail,Carbon,Cincinnati Speed,Cincinnati,OH
2015-09-15T00:00:00Z,1902,2,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Cincinnati Speed,Cincinnati,OH
2015-09-15T00:00:00Z,1902,3,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Cincinnati Speed,Cincinnati,OH
2015-09-15T00:00:00Z,1903,1,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Providence Bi-peds,Providence,RI
2015-09-15T00:00:00Z,1903,2,1,2130,2130,Synapse Disc Adventure,Road,Endurance Road,Aluminum,Providence Bi-peds,Providence,RI
2015-09-17T00:00:00Z,1904,1,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Providence Bi-peds,Providence,RI
2015-09-17T00:00:00Z,1904,2,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,Providence Bi-peds,Providence,RI
2015-09-17T00:00:00Z,1904,3,2,2240,4480,Synapse Carbon 105,Road,Endurance Road,Carbon,Providence Bi-peds,Providence,RI
2015-09-17T00:00:00Z,1904,4,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Providence Bi-peds,Providence,RI
2015-09-17T00:00:00Z,1904,5,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Providence Bi-peds,Providence,RI
2015-09-17T00:00:00Z,1904,6,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Providence Bi-peds,Providence,RI
2015-09-17T00:00:00Z,1904,7,2,2880,5760,Habit 4,Mountain,Trail,Aluminum,Providence Bi-peds,Providence,RI
2015-09-21T00:00:00Z,1905,1,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,San Antonio Bike Shop,San Antonio,TX
2015-09-22T00:00:00Z,1906,1,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Ann Arbor Speed,Ann Arbor,MI
2015-09-22T00:00:00Z,1906,2,1,7e3,7e3,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,Ann Arbor Speed,Ann Arbor,MI
2015-09-22T00:00:00Z,1906,3,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Ann Arbor Speed,Ann Arbor,MI
2015-09-22T00:00:00Z,1906,4,7,3940,27580,Supersix Evo Red,Road,Elite Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2015-09-22T00:00:00Z,1906,5,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2015-09-22T00:00:00Z,1907,1,1,8200,8200,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,2,6,3200,19200,Slice Ultegra D12,Road,Triathalon,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,3,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,4,2,2770,5540,Beast of the East 1,Mountain,Trail,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,5,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,6,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,7,2,3200,6400,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,8,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,9,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,10,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,11,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,12,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,13,1,7460,7460,Habit Carbon 1,Mountain,Trail,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,14,1,3500,3500,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,15,2,5330,10660,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,16,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,17,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,18,2,11190,22380,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1907,19,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-09-22T00:00:00Z,1908,1,2,2130,4260,Beast of the East 2,Mountain,Trail,Aluminum,Miami Race Equipment,Miami,FL
2015-09-22T00:00:00Z,1908,2,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Miami Race Equipment,Miami,FL
2015-09-22T00:00:00Z,1908,3,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Miami Race Equipment,Miami,FL
2015-09-23T00:00:00Z,1909,1,1,2660,2660,CAAD Disc Ultegra,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2015-09-23T00:00:00Z,1910,1,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Los Angeles Cycles,Los Angeles,CA
2015-09-23T00:00:00Z,1910,2,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Los Angeles Cycles,Los Angeles,CA
2015-09-23T00:00:00Z,1910,3,2,2060,4120,F-Si 2,Mountain,Cross Country Race,Aluminum,Los Angeles Cycles,Los Angeles,CA
2015-09-23T00:00:00Z,1910,4,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Los Angeles Cycles,Los Angeles,CA
2015-09-23T00:00:00Z,1910,5,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Los Angeles Cycles,Los Angeles,CA
2015-09-23T00:00:00Z,1910,6,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Los Angeles Cycles,Los Angeles,CA
2015-09-23T00:00:00Z,1910,7,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Los Angeles Cycles,Los Angeles,CA
2015-09-23T00:00:00Z,1910,8,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Los Angeles Cycles,Los Angeles,CA
2015-09-23T00:00:00Z,1910,9,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Los Angeles Cycles,Los Angeles,CA
2015-09-23T00:00:00Z,1911,1,2,1950,3900,CAAD12 Disc 105,Road,Elite Road,Aluminum,Columbus Race Equipment,Columbus,OH
2015-09-23T00:00:00Z,1912,1,2,2660,5320,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2015-09-23T00:00:00Z,1912,2,1,1950,1950,Slice 105,Road,Triathalon,Carbon,New Orleans Velocipedes,New Orleans,LA
2015-09-23T00:00:00Z,1912,3,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,New Orleans Velocipedes,New Orleans,LA
2015-09-23T00:00:00Z,1912,4,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2015-09-23T00:00:00Z,1912,5,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2015-09-23T00:00:00Z,1912,6,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,New Orleans Velocipedes,New Orleans,LA
2015-09-23T00:00:00Z,1912,7,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2015-09-23T00:00:00Z,1912,8,1,2240,2240,Supersix Evo 105,Road,Elite Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2015-09-23T00:00:00Z,1912,9,2,2240,4480,Synapse Carbon 105,Road,Endurance Road,Carbon,New Orleans Velocipedes,New Orleans,LA
2015-09-23T00:00:00Z,1912,10,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,New Orleans Velocipedes,New Orleans,LA
2015-09-23T00:00:00Z,1912,11,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2015-09-23T00:00:00Z,1912,12,2,1030,2060,CAAD8 Sora,Road,Elite Road,Aluminum,New Orleans Velocipedes,New Orleans,LA
2015-09-23T00:00:00Z,1913,1,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2015-09-23T00:00:00Z,1913,2,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
2015-09-25T00:00:00Z,1914,1,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2015-09-25T00:00:00Z,1914,2,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Ann Arbor Speed,Ann Arbor,MI
2015-09-25T00:00:00Z,1915,1,1,5330,5330,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2015-09-29T00:00:00Z,1916,1,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,2,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,3,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,4,1,1680,1680,CAAD12 105,Road,Elite Road,Aluminum,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,5,1,870,870,Synapse Claris,Road,Endurance Road,Aluminum,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,6,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,7,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,8,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,9,8,4260,34080,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,10,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,11,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,12,1,2660,2660,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,13,3,3200,9600,Slice Ultegra D12,Road,Triathalon,Carbon,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,14,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,15,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,16,2,2240,4480,CAAD12 Ultegra,Road,Elite Road,Aluminum,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,17,1,980,980,Trail 4,Mountain,Sport,Aluminum,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,18,1,7e3,7e3,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,19,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,20,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,21,6,1570,9420,Synapse Disc 105,Road,Endurance Road,Aluminum,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,22,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1916,23,1,1620,1620,Beast of the East 3,Mountain,Trail,Aluminum,Albuquerque Cycles,Albuquerque,NM
2015-09-29T00:00:00Z,1917,1,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Albuquerque Cycles,Albuquerque,NM
2015-09-30T00:00:00Z,1918,1,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Las Vegas Cycles,Las Vegas,NV
2015-10-02T00:00:00Z,1919,1,2,3200,6400,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,2,1,3840,3840,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,3,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,4,1,4260,4260,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,5,3,5330,15990,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,6,1,3200,3200,Slice Ultegra D12,Road,Triathalon,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,7,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,8,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,9,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,10,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,11,2,2880,5760,Habit 4,Mountain,Trail,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,12,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,13,1,5860,5860,CAAD12 Black Inc,Road,Elite Road,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,14,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,15,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,16,6,9590,57540,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,17,1,5330,5330,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1919,18,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2015-10-02T00:00:00Z,1920,1,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Kansas City 29ers,Kansas City,KS
2015-10-02T00:00:00Z,1920,2,1,4260,4260,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2015-10-02T00:00:00Z,1920,3,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2015-10-02T00:00:00Z,1920,4,1,1960,1960,SuperX 105,Road,Cyclocross,Carbon,Kansas City 29ers,Kansas City,KS
2015-10-02T00:00:00Z,1920,5,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2015-10-06T00:00:00Z,1921,1,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Los Angeles Cycles,Los Angeles,CA
2015-10-06T00:00:00Z,1921,2,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Los Angeles Cycles,Los Angeles,CA
2015-10-06T00:00:00Z,1921,3,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Los Angeles Cycles,Los Angeles,CA
2015-10-06T00:00:00Z,1921,4,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Los Angeles Cycles,Los Angeles,CA
2015-10-06T00:00:00Z,1921,5,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Los Angeles Cycles,Los Angeles,CA
2015-10-06T00:00:00Z,1921,6,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Los Angeles Cycles,Los Angeles,CA
2015-10-06T00:00:00Z,1921,7,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Los Angeles Cycles,Los Angeles,CA
2015-10-06T00:00:00Z,1921,8,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Los Angeles Cycles,Los Angeles,CA
2015-10-06T00:00:00Z,1921,9,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Los Angeles Cycles,Los Angeles,CA
2015-10-06T00:00:00Z,1921,10,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Los Angeles Cycles,Los Angeles,CA
2015-10-06T00:00:00Z,1921,11,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Los Angeles Cycles,Los Angeles,CA
2015-10-06T00:00:00Z,1921,12,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Los Angeles Cycles,Los Angeles,CA
2015-10-07T00:00:00Z,1922,1,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,2,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,3,3,3200,9600,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,4,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,5,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,6,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,7,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,8,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,9,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,10,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,11,1,980,980,Trail 4,Mountain,Sport,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,12,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,13,2,2660,5320,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,14,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,15,1,1840,1840,Supersix Evo Tiagra,Road,Elite Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,16,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,17,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,18,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,19,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,20,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-10-07T00:00:00Z,1922,21,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Minneapolis Bike Shop,Minneapolis,MN
2015-10-09T00:00:00Z,1923,1,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2015-10-09T00:00:00Z,1923,2,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
