customerID,tenure,Contract,gender,Churn
3549-ZTMNH,12,Two year,Male,No
7881-INRLC,45,Month-to-month,Male,Yes
8033-ATFAS,39,Month-to-month,Female,No
1635-NZATJ,71,Two year,Male,No
0562-HKHML,71,Two year,Male,No
8277-RVRSV,33,One year,Female,No
9943-VSZUV,67,Month-to-month,Male,No
0117-LFRMW,37,Month-to-month,Male,Yes
6172-FECYY,49,Month-to-month,Male,Yes
7054-ENNGU,9,Month-to-month,Female,No
1455-HFBXA,52,Two year,Male,No
9402-CXWPL,70,One year,Female,No
1628-BIZYP,1,Month-to-month,Male,No
1965-AKTSX,14,Month-to-month,Female,Yes
0082-LDZUE,1,Month-to-month,Male,No
4786-UKSNZ,1,Month-to-month,Male,Yes
5343-SGUBI,52,One year,Female,No
0856-NAOES,6,Month-to-month,Male,No
1976-AZZPJ,7,Month-to-month,Male,No
7248-VZQLC,47,Month-to-month,Female,Yes
6156-UZDLF,26,One year,Female,No
3099-OONVS,25,Month-to-month,Male,No
9500-WBGRP,69,Two year,Male,No
5183-KLYEM,72,Two year,Female,No
5144-PQCDZ,4,Month-to-month,Male,No
8514-VZHEB,59,Two year,Male,No
6625-IUTTT,67,Two year,Male,No
9355-NPPFS,26,Month-to-month,Female,No
0068-FIGTF,27,One year,Female,No
5965-GGPRW,72,Two year,Male,No
8035-PWSEV,6,Month-to-month,Female,No
2236-HILPA,62,Two year,Male,No
1840-BIUOG,20,One year,Male,No
1356-MKYSK,6,Month-to-month,Male,No
6080-LNESI,51,Two year,Male,No
1830-IPXVJ,61,Two year,Female,No
5828-DWPIL,62,Month-to-month,Male,No
8398-TBIYD,72,Two year,Female,No
0011-IGKFF,13,Month-to-month,Male,Yes
4192-GORJT,5,Month-to-month,Male,Yes
6496-SLWHQ,3,Month-to-month,Male,Yes
9912-GVSEQ,26,Month-to-month,Female,Yes
2931-FSOHN,13,Month-to-month,Male,No
9418-RUKPH,38,Two year,Female,No
5383-MMTWC,8,Month-to-month,Female,Yes
9971-ZWPBF,34,Month-to-month,Male,No
4712-AUQZO,18,Month-to-month,Male,No
9711-FJTBX,56,One year,Male,No
2908-ZTPNF,36,Month-to-month,Female,No
7240-ETPTR,9,Month-to-month,Female,Yes
2202-CUYXZ,1,Month-to-month,Male,Yes
5995-OIGLP,12,Month-to-month,Male,Yes
8421-WZOOW,57,Month-to-month,Female,No
6261-RCVNS,42,One year,Female,Yes
7951-QKZPL,33,Two year,Female,Yes
1414-YADCW,70,Two year,Male,No
8756-RDDLT,68,Month-to-month,Female,No
2862-PFNIK,1,Month-to-month,Male,No
5816-QVHRX,37,Month-to-month,Female,No
4430-YHXGG,4,Month-to-month,Female,No
6888-SBYAI,1,Month-to-month,Male,No
7395-XWZOY,20,Month-to-month,Male,No
7169-YWAMK,72,Two year,Male,No
3640-PHQXK,31,Month-to-month,Female,Yes
6877-LGWXO,18,Month-to-month,Male,Yes
6859-RKMZJ,11,Month-to-month,Male,No
2729-VNVAP,33,Two year,Female,No
2957-JIRMN,62,One year,Female,No
2049-BAFNW,1,Month-to-month,Female,No
3842-QTGDL,16,Month-to-month,Male,No
7163-OCEQI,22,One year,Male,No
9782-LGXMC,49,Month-to-month,Female,No
5975-BAICR,36,One year,Male,No
8019-ENHXU,42,Month-to-month,Male,Yes
5167-GBFRE,4,Month-to-month,Male,Yes
9033-EOXWV,12,One year,Female,Yes
4673-KKSLS,31,Month-to-month,Female,No
4853-OITSN,5,Month-to-month,Male,No
9800-OUIGR,66,Two year,Male,No
1324-NLTJE,15,Month-to-month,Female,Yes
2324-EFHVG,64,Two year,Male,No
7094-MSZAO,10,Month-to-month,Male,No
1522-VVDMG,7,Month-to-month,Male,Yes
6907-CQGPN,29,Month-to-month,Male,No
0780-XNZFN,57,Two year,Male,No
0239-OXEXL,46,Month-to-month,Female,No
2675-IJRGJ,53,Two year,Male,No
7049-GKVZY,17,One year,Female,No
8577-QSOCG,38,Two year,Female,No
3721-CNZHX,15,One year,Male,No
0212-ISBBF,22,Month-to-month,Female,No
9185-TQCVP,14,Month-to-month,Male,Yes
3585-YNADK,57,One year,Female,No
5271-DBYSJ,11,Month-to-month,Male,No
1099-GODLO,1,Two year,Female,No
6828-HMKWP,12,Two year,Male,No
5567-WSELE,3,Month-to-month,Male,Yes
1472-TNCWL,36,Month-to-month,Male,No
8063-RJYNF,16,Month-to-month,Male,Yes
0687-ZVTHB,65,One year,Male,Yes
2080-GKCWQ,2,Month-to-month,Male,No
9661-ACXBS,42,Month-to-month,Female,Yes
2193-SFWQW,72,Two year,Male,No
5656-JAMLX,62,Two year,Male,No
3462-BJQQA,6,Month-to-month,Female,No
0442-TDYUO,48,Two year,Male,No
6733-LRIZX,35,Two year,Male,No
9503-XJUME,52,One year,Male,No
4367-NHWMM,1,Month-to-month,Female,No
3727-RJMEO,6,Month-to-month,Male,Yes
3779-OSWCF,71,Two year,Female,No
6736-DHUQI,67,One year,Female,No
3915-ODIYG,60,One year,Male,No
1360-RCYRT,23,Month-to-month,Male,No
2724-FJDYW,39,One year,Male,No
4451-RWASJ,15,One year,Male,No
6646-VRFOL,53,Month-to-month,Male,Yes
3460-TJBWI,24,Two year,Male,No
5917-HBSDW,37,Month-to-month,Female,No
5685-IIXLY,5,Month-to-month,Female,Yes
5671-UUNXD,50,One year,Female,No
0956-ACVZC,54,One year,Female,No
2325-NBPZG,3,Month-to-month,Female,No
4250-ZBWLV,68,One year,Male,Yes
4482-FTFFX,5,Month-to-month,Male,No
8859-DZTGQ,33,Two year,Male,No
0440-MOGPM,41,One year,Female,No
0020-JDNXP,34,One year,Female,No
3752-CQSJI,13,Month-to-month,Female,No
5025-GOOKI,20,Month-to-month,Female,No
4698-KVLLG,51,Two year,Female,No
5095-AESKG,3,Month-to-month,Female,Yes
2887-JPYLU,41,Month-to-month,Female,No
4770-QAZXN,13,Month-to-month,Female,No
4896-CPRPF,35,Two year,Male,No
1871-MOWRM,12,Month-to-month,Male,Yes
9714-EDSUC,4,Month-to-month,Male,No
2027-OAQQC,43,Month-to-month,Female,Yes
0282-NVSJS,12,Month-to-month,Female,No
9090-SGQXL,68,Month-to-month,Male,Yes
6595-YGXIT,25,Month-to-month,Male,Yes
7353-YOWFP,7,One year,Female,No
9835-ZIITK,66,One year,Male,Yes
8008-ESFLK,53,One year,Female,No
7537-CBQUZ,63,Month-to-month,Male,No
1555-DJEQW,70,Two year,Female,Yes
5649-TJHOV,27,Month-to-month,Male,Yes
0519-XUZJU,1,Month-to-month,Female,Yes
3363-EWLGO,5,Month-to-month,Female,No
4750-UKWJK,37,One year,Female,No
6338-AVWCY,3,Month-to-month,Male,Yes
1689-YQBYY,12,Month-to-month,Female,No
4487-ZYJZK,38,One year,Female,No
2959-FENLU,9,Month-to-month,Female,No
0708-LGSMF,13,Month-to-month,Male,No
9253-QXKBE,29,Month-to-month,Male,Yes
7634-HLQJR,47,Two year,Female,No
0487-RPVUM,61,Month-to-month,Male,No
4079-ULGFR,16,Month-to-month,Male,No
2516-XSJKX,41,Two year,Female,No
0057-QBUQH,43,Two year,Female,No
9445-SZLCH,36,Month-to-month,Female,Yes
6599-SFQVE,6,Month-to-month,Female,No
8331-ZXFOE,58,One year,Female,No
4003-FUSHP,19,Month-to-month,Male,No
0356-ERHVT,11,Month-to-month,Male,No
7325-ENZFI,39,One year,Female,No
4884-ZTHVF,8,Month-to-month,Female,No
3920-HIHMQ,26,Month-to-month,Female,No
3055-OYMSE,53,Month-to-month,Female,No
0613-WUXUM,70,Two year,Female,No
7568-PODML,1,Month-to-month,Male,Yes
4458-KVRBJ,59,Two year,Male,No
5349-IECLD,2,Month-to-month,Male,Yes
1397-XKKWR,7,One year,Male,No
3945-GFWQL,12,Month-to-month,Female,Yes
8097-OMULG,59,One year,Male,No
6013-BHCAW,61,Two year,Male,No
0401-WDBXM,72,Two year,Male,No
3387-PLKUI,13,Month-to-month,Female,No
6096-EGVTU,64,One year,Female,No
3797-VTIDR,1,Month-to-month,Male,Yes
5081-NWSUP,10,One year,Female,No
2580-ATZSQ,65,One year,Female,No
8085-MSNLK,62,Two year,Female,No
9691-HKOVS,55,One year,Female,No
9881-VCZEP,25,Month-to-month,Female,No
9526-BIHHD,1,Month-to-month,Male,Yes
8757-TFHHJ,1,Month-to-month,Male,No
4523-WXCEF,59,Month-to-month,Female,Yes
1468-DEFNC,64,Two year,Male,No
5119-KEPFY,36,Month-to-month,Male,No
8364-TRMMK,3,Month-to-month,Female,Yes
0916-KNFAJ,61,Two year,Male,No
8319-QBEHW,26,One year,Male,No
3063-QFSZL,1,Month-to-month,Female,Yes
8775-LHDJH,1,Month-to-month,Female,Yes
9625-QNLUX,68,Two year,Male,No
3097-NQYSN,2,Month-to-month,Male,Yes
4024-CSNBY,72,Two year,Female,No
7110-BDTWG,71,Two year,Female,No
7493-GVFIO,57,Two year,Male,No
0690-SRQID,4,Month-to-month,Male,No
9605-WGJVW,1,Month-to-month,Female,No
9114-DPSIA,72,Two year,Male,No
4700-UBQMV,21,One year,Male,No
7711-GQBZC,71,Two year,Female,No
3565-UNOCC,29,Month-to-month,Female,Yes
4627-MIHJH,69,Two year,Female,No
9795-NREXC,64,Two year,Female,No
8573-CGOCC,16,Month-to-month,Male,No
7356-AYNJP,4,One year,Female,No
9249-FXSCK,52,One year,Female,Yes
5493-SDRDQ,2,Month-to-month,Male,Yes
6286-SUUWT,1,Month-to-month,Male,No
4819-HJPIW,18,Month-to-month,Male,No
8654-DHAOW,2,Month-to-month,Female,No
5438-QMDDL,19,Month-to-month,Female,No
9812-GHVRI,40,Month-to-month,Female,No
5553-AOINX,66,One year,Female,No
1228-ZLNBX,21,Month-to-month,Male,No
4226-KKDON,8,Month-to-month,Male,No
3831-YCPUO,72,Two year,Female,No
7445-WMRBW,48,One year,Female,No
3308-DGHKL,69,Two year,Male,No
9924-JPRMC,72,Two year,Male,No
0080-EMYVY,14,One year,Female,No
6218-KNUBD,6,Month-to-month,Male,No
7337-CINUD,8,Two year,Female,No
7609-NRNCA,17,One year,Female,No
0623-EJQEG,65,One year,Male,No
7153-CHRBV,57,One year,Female,No
0871-URUWO,13,Month-to-month,Male,Yes
9190-MFJLN,19,Month-to-month,Male,Yes
6198-PNNSZ,56,One year,Female,No
3317-VLGQT,14,Month-to-month,Female,No
4132-POCZS,52,Month-to-month,Male,No
5614-DNZCE,58,Two year,Female,No
1095-JUDTC,47,Month-to-month,Female,Yes
3896-RCYYE,67,Month-to-month,Female,No
9638-JIQYA,2,Month-to-month,Male,No
3258-SANFR,6,Month-to-month,Male,No
3726-TBHQT,71,Two year,Male,No
3190-ITQXP,46,Two year,Female,No
0870-VEMYL,5,Month-to-month,Female,Yes
4833-QTJNO,67,Month-to-month,Male,No
3039-MJSLN,3,Month-to-month,Male,No
0178-CIIKR,3,Month-to-month,Female,No
5385-SUIRI,52,Month-to-month,Male,Yes
3982-XWFZQ,42,Month-to-month,Female,Yes
5774-QPLTF,50,One year,Male,No
2322-VCZHZ,23,Month-to-month,Male,No
5010-IPEAQ,67,Two year,Female,No
4009-ALQFH,25,Month-to-month,Female,Yes
6383-ZTSIW,39,One year,Female,No
8990-YOZLV,69,Two year,Female,No
3069-SSVSN,1,One year,Female,No
5222-IMUKT,32,Month-to-month,Male,No
3627-FCRDW,9,Month-to-month,Female,Yes
7562-GSUHK,16,Month-to-month,Female,Yes
6685-XSHHU,60,Two year,Male,No
8901-UPRHR,72,Two year,Female,No
4903-UYAVB,5,Month-to-month,Male,Yes
0118-JPNOY,26,Month-to-month,Female,No
6776-TLWOI,3,Month-to-month,Male,Yes
3845-FXCYS,2,Month-to-month,Male,No
5857-XRECV,2,One year,Female,No
0725-CXOTM,36,One year,Female,No
4343-EJVQB,7,Month-to-month,Male,No
9000-PLFUZ,60,Two year,Female,No
3427-GGZZI,19,Month-to-month,Female,No
7779-ORAEL,45,Two year,Male,No
0644-OQMDK,4,Month-to-month,Male,No
4077-CROMM,31,Month-to-month,Female,Yes
3154-CFSZG,47,Month-to-month,Male,No
2868-MZAGQ,1,Month-to-month,Male,Yes
4847-QNOKA,1,Month-to-month,Female,Yes
2220-IAHLS,1,Month-to-month,Female,No
1658-XUHBX,59,Month-to-month,Female,No
6379-RXJRQ,10,Month-to-month,Male,Yes
2378-HTWFW,35,Month-to-month,Male,No
8650-RHRKE,4,Month-to-month,Male,Yes
4377-VDHYI,32,One year,Male,No
0475-RIJEP,43,Month-to-month,Male,Yes
1260-TTRXI,4,Month-to-month,Male,Yes
3719-TDVQB,54,Two year,Female,No
6328-ZPBGN,11,Month-to-month,Female,Yes
0201-MIBOL,66,Two year,Female,No
4937-QPZPO,61,One year,Male,No
2925-VDZHY,72,Two year,Male,No
6981-TDRFT,44,One year,Male,No
3413-CSSTH,41,Month-to-month,Male,No
8033-VCZGH,50,One year,Male,No
4789-KWMXN,47,One year,Male,Yes
0224-NIJLP,8,Two year,Male,No
7542-CYDDM,18,Month-to-month,Male,No
4718-WXBGI,72,Two year,Male,No
2867-UIMSS,1,Month-to-month,Male,Yes
8495-PRWFH,42,Month-to-month,Female,No
0439-IFYUN,18,Month-to-month,Female,No
5716-LIBJC,13,One year,Female,No
2868-LLSKM,68,One year,Female,No
8111-RKSPX,4,Month-to-month,Male,Yes
2988-QRAJY,69,Two year,Male,No
1585-MQSSU,17,Month-to-month,Male,Yes
0071-NDAFP,25,Two year,Male,No
2856-NNASM,43,Month-to-month,Male,Yes
7328-ZJAJO,59,Two year,Female,No
6458-CYIDZ,5,Month-to-month,Female,No
8559-CIZFV,21,One year,Male,Yes
1090-PYKCI,69,One year,Female,No
3058-WQDRE,13,Month-to-month,Male,No
7547-EKNFS,42,Month-to-month,Male,Yes
2279-AXJJK,52,Month-to-month,Male,No
6769-DYBQN,46,Month-to-month,Male,Yes
0909-SELIE,61,Two year,Male,No
3417-TSCIC,29,One year,Male,No
1042-HFUCW,25,One year,Female,No
4439-JMPMT,5,Month-to-month,Female,Yes
6537-OTKMY,15,One year,Male,No
8999-EXMNO,19,Two year,Female,No
6725-TPKJO,44,Two year,Male,No
2446-BEGGB,6,Month-to-month,Female,Yes
7162-WPHPM,58,Two year,Male,No
1599-MMYRQ,62,One year,Male,No
8821-KVZKQ,70,One year,Female,No
1496-GGSUK,1,Month-to-month,Female,Yes
6434-TTGJP,10,Two year,Male,No
0042-JVWOJ,26,One year,Male,No
0130-SXOUN,66,Month-to-month,Male,No
2575-GFSOE,7,Month-to-month,Female,Yes
2330-PQGDQ,51,One year,Male,No
1452-UZOSF,72,Two year,Male,No
2097-YVPKN,65,Two year,Male,No
2842-JTCCU,2,Month-to-month,Male,Yes
8597-CTXVJ,70,One year,Male,No
6631-HMANX,72,Two year,Male,No
9962-BFPDU,1,Month-to-month,Female,No
3296-SILRA,1,Month-to-month,Female,Yes
9681-OXGVC,5,Month-to-month,Female,Yes
6394-HHHZM,3,Month-to-month,Male,No
5995-LFTLE,58,Two year,Male,No
5180-UCIIQ,22,Month-to-month,Male,Yes
1932-UEDCX,33,Month-to-month,Male,No
7153-OANIO,1,Month-to-month,Male,Yes
5188-HGMLP,54,Month-to-month,Male,No
0665-XHDJU,72,Two year,Male,No
6521-YYTYI,1,Month-to-month,Male,Yes
8878-HMWBV,3,Month-to-month,Male,Yes
8265-HKSOW,72,Two year,Female,No
3544-FBCAS,72,Two year,Female,No
5331-RGMTT,54,Month-to-month,Male,No
4759-PXTAN,59,One year,Female,No
7054-DMVAS,54,Two year,Male,No
3428-MMGUB,60,Two year,Male,No
6549-BTYPG,60,Two year,Female,No
7823-JSOAG,3,Month-to-month,Male,No
3705-RHRFR,69,Two year,Female,No
9374-YOLBJ,1,Month-to-month,Female,No
9074-KGVOX,50,Month-to-month,Male,No
6128-DAFVY,56,Month-to-month,Female,No
9933-QRGTX,60,Two year,Female,No
4476-OSWTN,69,One year,Male,No
3751-KTZEL,1,Month-to-month,Female,Yes
1977-STDKI,1,Month-to-month,Female,Yes
5066-GFJMM,3,Month-to-month,Female,No
2661-GKBTK,60,Two year,Male,No
0458-HEUZG,13,Two year,Female,No
7268-WNTCP,62,Two year,Male,No
0824-VWDPO,45,One year,Female,No
8409-WQJUX,25,One year,Female,No
2578-JQPHZ,44,Two year,Male,No
3278-FSIXX,2,Month-to-month,Female,No
5813-UECBU,33,Month-to-month,Male,Yes
0328-GRPMV,1,Month-to-month,Female,Yes
9746-UGFAC,22,One year,Female,No
2946-KIQSP,35,Month-to-month,Female,No
0625-AFOHS,29,Two year,Female,No
6726-WEXXK,27,One year,Male,No
4636-OLWOE,54,One year,Male,No
4342-HENTK,2,Month-to-month,Female,Yes
4685-ERGHK,57,One year,Male,No
0885-HMGPY,62,Two year,Male,No
5003-OKNNK,15,One year,Female,No
4195-SMMNX,2,Month-to-month,Male,Yes
7208-PSIHR,70,Two year,Female,No
4012-ZTHBR,21,Month-to-month,Female,No
0489-WMEMG,23,One year,Female,No
7435-ZNUYY,6,One year,Male,No
1354-YZFNB,4,Two year,Male,No
6956-SMUCM,3,Month-to-month,Female,Yes
2985-FMWYF,23,Month-to-month,Female,No
2812-ENYMO,26,One year,Male,No
2717-HVIZY,8,Month-to-month,Female,No
3223-WZWJM,26,Month-to-month,Male,Yes
3422-GALYP,2,Month-to-month,Male,No
9053-JZFKV,67,Two year,Male,Yes
2530-ENDWQ,71,Two year,Female,Yes
2890-WFBHU,59,One year,Female,No
0327-WFZSY,39,One year,Male,No
7977-HXJKU,21,Two year,Male,No
6615-ZGEDR,1,Month-to-month,Male,Yes
7033-CLAMM,48,Two year,Female,No
4023-RTIQM,31,One year,Female,No
0864-FVJNJ,64,One year,Female,No
7356-IWLFW,46,Month-to-month,Male,No
9541-PWTWO,52,Two year,Female,No
3967-VQOGC,67,Two year,Female,No
7872-RDDLZ,67,Month-to-month,Female,No
9250-WYPLL,5,Month-to-month,Female,Yes
6308-CQRBU,71,Two year,Female,No
2754-XBHTB,9,Month-to-month,Female,Yes
1597-LHYNC,26,Month-to-month,Female,Yes
0186-CAERR,71,One year,Male,No
3043-SUDUA,32,Month-to-month,Female,No
5442-BHQNG,2,Month-to-month,Female,No
2169-RRLFW,71,Two year,Female,No
5872-OEQNH,60,One year,Female,No
3162-KKZXO,55,One year,Female,No
7055-VKGDA,54,One year,Male,Yes
0754-UKWQP,2,Month-to-month,Male,Yes
8873-GLDMH,6,Month-to-month,Female,No
5696-JVVQY,48,Two year,Female,No
8946-BFWSG,63,Two year,Male,No
7493-TPUWZ,1,Month-to-month,Male,Yes
0547-HURJB,12,Month-to-month,Male,No
8904-OPDCK,54,Month-to-month,Male,No
8845-LWKGE,30,One year,Female,No
1577-HKTFG,30,Month-to-month,Female,Yes
8752-STIVR,4,Month-to-month,Female,Yes
0691-NIKRI,40,One year,Female,No
5022-JNQEQ,9,Month-to-month,Female,No
4558-FANTW,17,Month-to-month,Female,Yes
3249-VHRIP,62,Two year,Female,No
3736-BLEPA,28,One year,Male,No
4701-LKOZD,70,Two year,Female,No
6603-QWSPR,46,Two year,Female,No
9921-QFQUL,23,Month-to-month,Female,No
1929-ZCBHE,47,One year,Male,No
4378-MYPGO,68,Two year,Male,No
8651-ENBZX,60,One year,Female,Yes
4129-LYCOI,67,Two year,Female,No
7798-JVXYM,14,Month-to-month,Female,No
8647-SDTWQ,57,Month-to-month,Male,No
2696-ECXKC,55,One year,Female,No
2081-KJSQF,1,Month-to-month,Male,No
7623-TRNQN,1,Month-to-month,Male,Yes
3323-CPBWR,23,Month-to-month,Male,No
9330-IJWIO,13,Month-to-month,Female,Yes
3384-CTMSF,47,Month-to-month,Male,No
0902-RFHOF,38,One year,Male,No
9286-DOJGF,38,Month-to-month,Female,Yes
6048-QBXKL,2,Month-to-month,Female,No
9661-MHUMO,1,Month-to-month,Male,Yes
7718-RXDGG,15,Month-to-month,Male,No
1025-FALIX,26,Month-to-month,Female,No
3451-VAWLI,35,Two year,Female,No
3407-QGWLG,3,Month-to-month,Male,No
1842-EZJMK,50,Month-to-month,Male,Yes
2347-WKKAE,42,Month-to-month,Male,No
8735-DCXNF,10,Month-to-month,Male,No
3214-IYUUQ,61,One year,Female,No
1936-UAFEH,68,Two year,Female,No
3587-PMCOY,10,One year,Male,No
8079-XRJRS,65,One year,Male,Yes
1027-LKKQQ,72,Two year,Female,No
7148-XZPHA,55,Month-to-month,Male,No
8073-IJDCM,1,Month-to-month,Female,Yes
5309-TAIKL,7,Month-to-month,Female,No
6856-RAURS,2,Month-to-month,Female,No
8778-LMWTJ,9,Month-to-month,Female,No
9717-IOAAF,27,Two year,Male,No
8884-ADFVN,7,Month-to-month,Male,Yes
2845-KDHVX,64,Two year,Female,No
0848-SOMKO,70,Two year,Male,No
2720-WGKHP,2,Month-to-month,Male,Yes
6734-FQAJX,67,Two year,Male,No
2869-ADAWR,45,Month-to-month,Female,Yes
1535-VTJOQ,24,Two year,Female,No
6368-TZZDT,4,Two year,Male,No
0943-ZQPXH,44,Month-to-month,Male,No
1293-BSEUN,72,Two year,Female,No
9894-EZEWG,1,Month-to-month,Female,Yes
1302-TPUBN,66,Two year,Male,No
7851-FLGGQ,1,Month-to-month,Male,Yes
0637-UBJRP,13,Month-to-month,Male,Yes
0940-OUQEC,10,Month-to-month,Male,Yes
2378-VTKDH,65,Month-to-month,Male,No
0927-CNGRH,1,Month-to-month,Male,No
8608-OZTLB,38,One year,Male,No
2335-GSODA,23,Two year,Male,No
1952-DVVSW,10,One year,Female,No
0702-PGIBZ,4,Month-to-month,Male,Yes
6656-GULJQ,72,Two year,Male,No
9853-JFZDU,35,Month-to-month,Female,No
1963-VAUKV,1,Month-to-month,Female,Yes
3777-XROBG,58,Two year,Female,No
6994-FGRHH,70,One year,Male,No
4000-VGMQP,38,One year,Male,No
3999-WRNGR,60,Month-to-month,Female,No
3466-RITXD,26,Month-to-month,Male,No
2680-XKKNJ,8,One year,Female,No
3058-HJCUY,41,One year,Male,Yes
2974-GGUXS,36,Month-to-month,Female,No
7994-XIRTR,54,One year,Male,No
3259-FDWOY,71,Two year,Male,Yes
2101-RANCD,55,Month-to-month,Female,No
7921-BEPCI,72,Two year,Female,No
0807-ZABDG,3,Month-to-month,Female,Yes
8510-TMWYB,54,Two year,Female,No
3258-ZKPAI,72,Two year,Male,No
1428-IEDPR,52,Two year,Male,No
5298-GSTLM,60,One year,Female,No
4450-YOOHP,39,Month-to-month,Female,No
6728-CZFEI,15,One year,Female,No
5748-RNCJT,69,Two year,Male,Yes
3653-NCRDJ,43,One year,Male,No
6121-TNHBO,63,One year,Female,No
5119-NZPTV,2,Month-to-month,Male,No
6519-ZHPXP,72,Two year,Female,No
7739-LAXOG,32,Month-to-month,Female,Yes
3472-QPRCH,40,Two year,Male,No
8224-UAXBZ,58,One year,Female,No
9610-WCESF,67,Two year,Male,No
9776-CLUJA,51,Month-to-month,Female,Yes
2486-WYVVE,31,One year,Male,No
3865-ZYKAD,69,Month-to-month,Male,No
1422-DGUBX,32,One year,Male,No
2999-AANRQ,21,Two year,Female,No
8668-KNZTI,52,One year,Male,No
0480-KYJVA,72,Two year,Female,No
6034-ZRYCV,72,Two year,Female,Yes
9746-YKGXB,52,One year,Male,No
3926-YZVVX,41,One year,Female,No
6000-UKLWI,41,Two year,Male,No
2079-FBMZK,6,Month-to-month,Female,Yes
6332-FBZRI,67,One year,Male,No
2096-XOTMO,16,Month-to-month,Female,No
3266-FTKHB,17,Two year,Male,No
8221-EQDGL,35,Month-to-month,Male,No
2346-LOCWC,58,Two year,Female,No
6608-QQLVK,1,Month-to-month,Male,Yes
0298-XACET,52,Two year,Male,No
7560-QJAVJ,70,Two year,Female,No
2995-YWTCD,19,Two year,Female,No
3551-HUAZH,1,Month-to-month,Male,Yes
9137-UIYPG,35,Month-to-month,Female,No
2809-ZMYOQ,32,Month-to-month,Female,No
5084-OOVCJ,17,Month-to-month,Female,No
0254-WWRKD,67,One year,Female,No
7727-SHVZV,9,Month-to-month,Female,No
6302-JGYRJ,31,One year,Male,Yes
5339-PXDVH,4,Month-to-month,Male,No
2205-LPVGL,58,One year,Male,No
8782-NUUOL,60,One year,Male,No
3685-YLCMQ,58,One year,Male,Yes
7601-WFVZV,1,Month-to-month,Male,No
4609-KNNWG,27,Two year,Female,No
4868-AADLV,66,One year,Male,No
9529-OFXHY,15,Month-to-month,Male,No
8634-MPHTR,47,Month-to-month,Male,Yes
2669-QVCRG,41,Month-to-month,Female,No
2478-EEWWM,59,Month-to-month,Male,No
9174-IHETN,50,Two year,Female,No
2233-TXSIU,17,One year,Male,No
9644-UMGQA,6,Month-to-month,Male,No
3256-EZDBI,51,Month-to-month,Male,No
8761-NSOBC,44,Month-to-month,Male,Yes
0419-YAAPX,49,Month-to-month,Male,No
8413-VONUO,2,Month-to-month,Male,Yes
0872-CASZJ,59,One year,Male,No
4726-DLWQN,50,Month-to-month,Male,No
8164-OCKUJ,59,Two year,Female,No
3094-JOJAI,18,Month-to-month,Male,No
9494-MRNYX,10,Month-to-month,Male,No
2599-CZABP,14,One year,Male,No
7945-PRBVF,35,Two year,Male,No
4544-RXFMG,8,One year,Male,No
0859-YGKFW,18,One year,Male,No
1150-FTQGN,60,One year,Female,No
9223-UCPVT,1,Month-to-month,Female,Yes
7196-LIWRH,6,Two year,Female,No
5448-VWNAM,19,Month-to-month,Female,No
1177-XZBJL,53,One year,Male,No
3518-FSTWG,72,Two year,Male,No
9330-VOFSZ,60,Two year,Female,No
4351-QLCSU,1,Month-to-month,Female,Yes
0939-EREMR,13,Month-to-month,Female,No
9389-ACWBI,5,Month-to-month,Female,No
5419-JPRRN,1,Month-to-month,Male,Yes
3644-QXEHN,13,Month-to-month,Male,No
2911-IJORQ,37,One year,Male,No
5921-NGYRH,64,Month-to-month,Male,No
2100-BDNSN,5,Month-to-month,Female,Yes
5998-DZLYR,61,Two year,Female,No
0488-GSLFR,1,Month-to-month,Female,Yes
9318-NKNFC,1,Month-to-month,Male,Yes
3985-HOYPM,26,One year,Male,No
9728-FTTVZ,1,Month-to-month,Female,Yes
9548-LERKT,24,Two year,Male,No
6576-FBXOJ,17,One year,Male,No
4310-KEDTB,26,Month-to-month,Female,No
7254-IQWOZ,1,Month-to-month,Male,Yes
2474-BRUCM,40,Month-to-month,Male,Yes
4062-HBMOS,52,Month-to-month,Male,No
0742-NXBGR,1,Month-to-month,Female,Yes
2676-ISHSF,1,Month-to-month,Male,No
9236-NDUCW,21,Two year,Female,No
4753-PADAS,67,One year,Female,No
6103-QCKFX,44,Month-to-month,Female,No
7781-EWARA,70,One year,Male,No
6110-OHIHY,3,Month-to-month,Male,Yes
7018-FPXHH,56,Two year,Male,No
5889-LFOLL,13,Month-to-month,Female,Yes
5708-EVONK,58,Month-to-month,Female,Yes
8708-XPXHZ,42,Month-to-month,Female,Yes
0616-ATFGB,1,Month-to-month,Male,Yes
0572-ZJKLT,46,Two year,Female,No
5135-RDDQL,63,Two year,Female,No
1353-LJWEM,11,Month-to-month,Male,No
1794-SWWKL,15,Month-to-month,Male,No
6166-YIPFO,72,Two year,Male,No
7016-BPGEU,29,Month-to-month,Female,Yes
6876-ADESB,1,Month-to-month,Male,Yes
9332-GYWLO,6,Month-to-month,Female,No
1963-SVUCV,1,Month-to-month,Male,Yes
4184-VODJZ,63,One year,Male,No
0220-EBGCE,2,Month-to-month,Male,Yes
1092-WPIVQ,18,Two year,Female,No
7233-IOQNP,43,Month-to-month,Female,No
2834-JKOOW,15,One year,Female,No
2754-VDLTR,10,Month-to-month,Male,Yes
2400-FEQME,55,Two year,Male,No
3190-XFANI,49,One year,Male,Yes
7551-DACSP,6,Month-to-month,Male,Yes
4957-SREEC,70,Two year,Male,No
7235-NXZCP,2,Month-to-month,Male,Yes
0230-UBYPQ,63,One year,Male,No
